experiment,robot_x,robot_y,robot_z,gt1_x,gt1_y,gt1_z,track1_x,track1_y,track1_z,track1_id,track1_conf,gt2_x,gt2_y,gt2_z,track2_x,track2_y,track2_z,track2_id,track2_conf,unmatched_trks,n_dets,n_trks,delta_t
mocap_robot_moving_2,-2.4521599325214605,2.484275146421564,0.3539751168212943,-1.7666818133457705,-1.3105809758148845,1.0089235219413313,,,,,,0.08448197660816031,1.91720273239107,0.9362113877080672,0.12108589506610357,1.8924377165166397,1.698328783192241,0,1.0,0,1,1,1400991
mocap_robot_moving_2,-2.4523202607845023,2.4843617397920448,0.35403780623511144,-1.7665966519312313,-1.3104265320936357,1.0088578718841459,-1.8330215751979342,-1.3516568390401786,1.5375128161894136,1,1.0,0.08479973104749734,1.9168794590203793,0.9357768803495204,0.12108589506610358,1.8924377165166397,1.698328783192241,0,0.9,0,1,2,1090283
mocap_robot_moving_2,-2.4523202607845023,2.4843617397920448,0.35403780623511144,-1.7666836803026038,-1.3102533041155187,1.0088949790085109,-1.833508962550524,-1.3530457242462524,1.537876315461665,1,1.0,0.0849495196966155,1.9162838659002202,0.9355974393948548,0.12108589506610357,1.8924377165166397,1.698328783192241,0,0.8,0,1,2,1099090
mocap_robot_moving_2,-2.4521731931721993,2.4842455347578714,0.35393051612118265,-1.7662550760591977,-1.309955323455085,1.0083233513022272,-1.8334998006572822,-1.3530196160226489,1.5378694824129446,1,0.9,0.0857871923788057,1.9133802545822016,0.9353816477985394,,,,,,0,0,2,763134
mocap_robot_moving_2,-2.452345119379934,2.4843516438888553,0.3540243908703624,-1.7662968309146556,-1.309804312540218,1.0083450631411761,-1.8335014084274661,-1.353024197611012,1.53787068150703,1,0.8,0.08603495212047586,1.9121997045429566,0.9355743013998711,,,,,,0,0,2,717948
mocap_robot_moving_2,-2.452345119379934,2.4843516438888553,0.3540243908703624,-1.766471491335098,-1.3096811363599163,1.0084614572301736,,,,,,0.08603495212047586,1.9121997045429566,0.9355743013998711,0.12025755033678182,1.892942516113748,1.6971737171405579,0,1.0,0,1,2,946070
mocap_robot_moving_2,-2.4523460570000997,2.4843342088938223,0.35399191614977843,-1.7666587650786914,-1.309535118267034,1.008590067431404,-1.8335169904011306,-1.3540311788943205,1.538006460577693,1,1.0,0.08632605443925585,1.9110828641613173,0.9356624722775893,0.12025128387894671,1.8929463349409563,1.697164979024103,0,0.9,0,1,2,1052281
mocap_robot_moving_2,-2.452340012621705,2.4843214960578983,0.3539648055949736,-1.7670934315184363,-1.309161725481031,1.008780132110659,-1.8335053783000113,-1.3537444080681538,1.537965079247731,1,0.9,0.08638061381436463,1.909662492471829,0.9359671286301284,0.12039173367783218,1.8928607437620895,1.6973608259811923,0,0.8,0,0,2,814331
mocap_robot_moving_2,-2.452335517875595,2.484320840057422,0.3539735696007552,-1.7680019341896311,-1.30797513066567,1.0090430014519869,-1.8335216684458246,-1.3541467072322255,1.538023131437608,1,0.8,0.08750887077182212,1.905932242897642,0.93567120735956,0.11974280363624383,1.8917776839842582,1.695777984671398,0,1.0,0,1,2,1612532
mocap_robot_moving_2,-2.452334754908559,2.484285356901653,0.35378757104132275,-1.7680880265133134,-1.3077167954725173,1.0090054604077365,-1.8328228329801697,-1.3545265962792876,1.5380600467294843,1,1.0,0.08797886124633532,1.904996814173884,0.9353524100589528,0.11972854415140216,1.8917604105708274,1.6957461957781204,0,0.9,0,1,2,1078761
