experiment,gt1_x,gt1_y,gt1_z,track1_x,track1_y,track1_z,track1_id,track1_conf,gt2_x,gt2_y,gt2_z,track2_x,track2_y,track2_z,track2_id,track2_conf,unmatched_trks
mocap_cam_1,2.352361357642109,0.9986878168102625,1.00318813135981,1.8765958678988057,1.4245004446422282,1.384979563929144,1,0.9999062448155048,0.9738032171664338,-0.955418241864501,0.9694437375138435,0.8421326263167567,-0.9683770138186969,0.8888046216299295,0,0.8999999849191853,0
mocap_cam_1,2.365707461542122,0.9887521359848878,1.0046313608714188,1.8984530090426837,1.4100199992594011,1.3942828349377487,1,0.9999967055063566,0.984039023479092,-0.9523609976285039,0.9693824397713962,0.8617721537795031,-0.9692038161030543,0.8896202007018916,0,0.8499999849191853,0
mocap_cam_1,2.3878972299413603,0.9730725934411771,1.0089758549361016,1.894753314785262,1.4122751822312207,1.3940396151042633,1,0.9499967055063565,0.9982258786215492,-0.9482000033720281,0.9696158530559918,0.865489395142888,-0.9706970074995899,0.8926383989667802,0,0.9983894227315987,0
mocap_cam_1,2.4077120232137332,0.9570989852311774,1.015004429585149,1.915330486716911,1.3997321761016281,1.395392369138134,1,0.8999967055063565,1.0110599320119065,-0.9468190179321173,0.9715206248906714,0.8933205130493309,-0.9736535231104452,0.8965346675666773,0,0.9999512883687114,0
mocap_cam_1,2.4077120232137332,0.9570989852311774,1.015004429585149,1.9601430508592876,1.3858395259887126,1.395000447497717,1,0.9977549051715362,1.0110599320119065,-0.9468190179321173,0.9715206248906714,0.9398591015310023,-0.9763603517765646,0.8997951627002893,0,0.9499512883687113,0
mocap_cam_1,2.4160329139171113,0.9510094020987722,1.0172460960446796,1.976314373543194,1.3812483602471308,1.393934420309604,1,0.9999517885575044,1.0159423886689476,-0.9472144289292228,0.972674550539196,0.9611758575709813,-0.9776002004312011,0.9012886153725833,0,0.8999512883687113,0
mocap_cam_1,2.436572277365442,0.9374588175323041,1.0211921620834614,2.0191934235151674,1.385068443053689,1.394653871245467,1,0.9999984470580779,1.0272447326303982,-0.9491107282104867,0.9771760152396368,0.9825016112012602,-0.9788405724135995,0.9027826984163678,0,0.8499512883687113,0
mocap_cam_1,2.445319510849707,0.9323873341203257,1.0219447558997259,2.0150780735033194,1.386669339462618,1.3945165157699821,1,0.9499984470580779,1.0318832476618773,-0.9499371666966666,0.9793097236672572,0.9665444724620469,-0.9726253784787667,0.9008857029067754,0,0.9950226360924996,0
mocap_cam_1,2.458456852533706,0.925565113133759,1.0217498672005034,2.0376965877612956,1.3778705986151472,1.3952714398400448,1,0.8999984470580779,1.039184403046981,-0.9517972460698154,0.9825652594630553,0.9657002851443354,-0.9640192190739598,0.9022805406472033,0,0.9997596252254545,0
mocap_cam_1,2.4715771651127603,0.9192592184312871,1.0198514171135065,2.060331334849879,1.3690655430969554,1.3960269057031893,1,0.8499984470580778,1.0463135701234998,-0.9539721895834696,0.9851624593866571,0.9853919361614949,-0.9622074782892583,0.9022673831778294,0,0.9999903847889485,0
mocap_cam_1,2.4859072064887187,0.9129061992757571,1.0169535309027922,2.093674432567958,1.3622024085521953,1.3978722693933505,1,0.9975109200279224,1.0527079528091092,-0.9565947320908101,0.9864902845855742,1.006739415129301,-0.9616009034197031,0.9036690963854181,0,0.9499903847889485,0
mocap_cam_1,2.511834323818481,0.9010840538786559,1.0107806689843826,2.1187777697144354,1.3488995465758378,1.4005475921621031,1,0.9999720464651574,1.0637986861463506,-0.9607539772617328,0.9854605849468342,1.0248011880100218,-0.9610876897729963,0.9048550643227823,0,0.8999903847889484,0
mocap_cam_1,2.5232528392809814,0.8957756377562667,1.0085620934144377,2.138855956219512,1.3357920709737792,1.406657960040291,1,0.9999995905243919,1.068368838364279,-0.9631068167099939,0.9840137329105567,1.042866184203403,-0.9605743845379359,0.9060412439085542,0,0.8499903847889484,0
mocap_cam_1,2.5289917488063516,0.893106002025016,1.007282459469878,2.1346408750655734,1.3375077771094663,1.4063585834011243,1,0.9499995905243919,1.0708229328032934,-0.9641387943564219,0.9829815880988326,1.0332162276905164,-0.9616041959223195,0.900465678818667,0,0.9967801414398622,0
mocap_cam_1,2.5466274602223145,0.8855958348781877,1.0035435691191685,2.180976000935952,1.318647532940894,1.4096495412147052,1,0.8999995905243918,1.0789835856206846,-0.9683385130855745,0.979156312910736,1.0620377100729717,-0.9658808439751178,0.8904955409408131,0,0.9999638563678912,0
mocap_cam_1,2.558559917595696,0.8806586871995536,1.0016367007678448,2.2109037998418963,1.300126756132374,1.41454877763993,1,0.9969252937300698,1.0820141549833324,-0.9699078043363809,0.9778199408807923,1.0817895303502105,-0.9660584027843748,0.8897508342238273,0,0.9499638563678912,0
mocap_cam_1,2.5713344943533234,0.8756636052869754,1.0001967327148016,2.206643911567856,1.301991665474912,1.4141889149706317,1,0.9469252937300697,1.0917614340384636,-0.9756760519237415,0.9739856022199247,1.070298863016162,-0.9687376255778414,0.8853175934075611,0,0.9994627528837986,0
mocap_cam_1,2.633120586203117,0.8460992900291778,0.9967297709749415,2.2470272712102983,1.2920707658506714,1.4176108845892088,1,0.9980572826016433,1.119697960696008,-1.0002007740684158,0.9655617528685454,1.0889553431444143,-0.9692663411453031,0.8839828089769787,0,0.9494627528837986,0
mocap_cam_1,2.6574773243324534,0.8345931743562451,0.9977328168271767,2.2741312770123994,1.2837733272139251,1.4255680170339362,1,0.9998474239019888,1.1322425131537361,-1.0118127333529978,0.9645084018746986,1.104739767937847,-0.969713664062292,0.8828535067551696,0,0.8994627528837985,0
mocap_cam_1,2.6574773243324534,0.8345931743562451,0.9977328168271767,2.2695639450219263,1.2855542039715193,1.4250617164886814,1,0.9498474239019887,1.1322425131537361,-1.0118127333529978,0.9645084018746986,1.108003040446656,-0.9743022302183095,0.8779000176370281,0,0.9985770480304227,0
mocap_cam_1,2.672906806181814,0.8277692196989219,1.0004782441033995,2.2947287789180666,1.2757420274343554,1.427851303308611,1,0.8998474239019887,1.1423045835553853,-1.0204856339543982,0.9640932954327592,1.1329968483867454,-0.980212063577642,0.8736602987050966,0,0.9999763879694628,0
mocap_cam_1,2.7110466710243544,0.8115749981538284,1.0093014826430025,2.31990018429545,1.265927288570163,1.4306416185942061,1,0.8498474239019886,1.1701278691667651,-1.0465714551787542,0.9635285996081431,1.1422503671885091,-0.9823045254349374,0.8750524561965334,0,0.9999991933366137,0
mocap_cam_1,2.762563737381365,0.7884828955386308,1.0111176118061642,2.3556908494403004,1.2539502066173414,1.4231252496179467,1,0.99692069912299,1.2117164151018869,-1.0903342559867322,0.9660789813717894,1.161726532927513,-0.9842273173420143,0.8731646696304658,0,0.9499991933366136,0
mocap_cam_1,2.7793957078107785,0.780090960934973,1.0113591383687757,2.3948736095471492,1.2363642136654474,1.4239435880601907,1,0.9999293324505765,1.2259969580136891,-1.1071827048225604,0.966598090593226,1.1946895285038983,-0.9874816016799398,0.8699696310864147,0,0.8999991933366136,0
mocap_cam_1,2.789663690224813,0.7739804203004352,1.011820312050302,2.414901031592397,1.2284922142783983,1.4249749699752652,1,0.9499293324505764,1.2348398935328664,-1.1181567700731891,0.966699058309385,1.184277677003141,-0.991662062812394,0.8647202140751007,0,0.9991699151790637,0
mocap_cam_1,2.7946571084848335,0.7709397242730482,1.0120687573739062,2.4393719425006632,1.2188736525266572,1.4262351848396233,1,0.8999293324505764,1.2389450556125345,-1.1233378166345918,0.9667071647949005,1.1834266473368051,-0.9918050687772635,0.864385602619258,0,0.9999951362217523,0
mocap_cam_1,2.7946571084848335,0.7709397242730482,1.0120687573739062,2.439975150478709,1.2305508308472146,1.4261910142116832,1,0.9978011816212284,1.2389450556125345,-1.1233378166345918,0.9667071647949005,1.1856466888113086,-0.9921226744428991,0.8640492805713593,0,0.9499951362217522,0
mocap_cam_1,2.813192228670553,0.7590689776788706,1.0130402583738036,2.459665390519146,1.2238619401206088,1.4271983977079847,1,0.9478011816212284,1.2533146996921078,-1.1436475421548504,0.9676095221292341,1.192364111212156,-0.9966976882905336,0.8666363287457758,0,0.9996093370017325,0
mocap_cam_1,2.8433498736430223,0.7392945705626414,1.0154322001588787,2.5349734339194816,1.2298869536316444,1.4306496578427883,1,0.9985726885599555,1.2748289484390607,-1.1741232877229744,0.9683843292650052,1.2182248166676428,-1.0012742896283064,0.8635932326634311,0,0.9496093370017324,0
mocap_cam_1,2.8552079044350007,0.7314640389154089,1.0155731730578001,2.5566148172556207,1.225229901829999,1.4317226256697073,1,0.9485726885599555,1.2826686536918943,-1.1851289112579553,0.9670303028585081,1.2309914749304278,-1.020803564211382,0.8677114935839111,0,0.9996801373930774,0
mocap_cam_1,2.8552079044350007,0.7314640389154089,1.0155731730578001,2.585913941555379,1.2408800449042074,1.4338405551214202,1,0.9987695613962099,1.2826686536918943,-1.1851289112579553,0.9670303028585081,1.233202410311936,-1.0215348202035701,0.8675619757509524,0,0.9496801373930773,0
mocap_cam_1,2.8629801873047342,0.7257728150720842,1.0153667959859345,2.6096337213705048,1.2376386495740217,1.4350730196564763,1,0.9487695613962098,1.2873420164681886,-1.1916693462838492,0.9662457136110268,1.229411134690463,-1.0314301140035094,0.8712417434079722,0,0.9993369153007783,0
mocap_cam_1,2.873992927059046,0.716404859422846,1.0145489943717225,2.6386070121153775,1.233679342613649,1.4365784532475652,1,0.8987695613962098,1.2935959043242349,-1.200126525049367,0.9654844681455689,1.2559025678912357,-1.0509194683169856,0.880051696795881,0,0.9999902914298859,0
mocap_cam_1,2.8910223709169056,0.6994338067993281,1.011261281579122,2.705664193872672,1.2447582662000594,1.441458705748746,1,0.9779654395773334,1.3027063602878421,-1.2119909487573155,0.9640523199378211,1.2830978555080244,-1.06493211523799,0.8815571831354639,0,0.9499902914298859,0
mocap_cam_1,2.897656324031444,0.6922460450626178,1.009684427604794,2.7296982263721565,1.2431578551530305,1.4428236289189487,1,0.9279654395773334,1.3062894442177233,-1.2164849060594423,0.9634031993876169,1.3149036298313257,-1.093306594949408,0.8852480232799896,0,0.9994874436016054,0
mocap_cam_1,2.9009552367171434,0.6886394361117558,1.008904603883213,2.6846204219361613,1.2356425266410827,1.392484819819923,1,0.9832203583512515,1.3081851946200127,-1.2185495822249734,0.9630752235724792,1.3176429471354814,-1.0949616200904686,0.8854388881481315,0,0.9494874436016053,0
mocap_cam_1,2.9190807723548007,0.6695761651147307,1.005281263837516,2.7142408202108883,1.2355265271721536,1.3644753863005308,1,0.9951245432086873,1.3172143874799627,-1.2282430812176706,0.9625841648013969,1.332441407269235,-1.103902469525175,0.8864699867133994,0,0.8994874436016053,0
mocap_cam_1,2.9301510320990123,0.6577156293136002,1.0024228838791023,2.734990682319442,1.2366674854363484,1.3445873862597542,1,0.9989660875083379,1.3202513479494518,-1.2318190722569138,0.9630035769672066,1.3472822367272765,-1.1128689174171318,0.8875040374067326,0,0.8494874436016052,0
mocap_cam_1,2.9377516888544513,0.6493196240319875,1.0002808813427528,2.706181455259405,1.2390534911761324,1.3535168035109033,1,0.9489660875083379,1.3217955225094695,-1.2333861270860005,0.9632571500932325,1.3583026141058518,-1.122235060117315,0.8836903076441173,0,0.9980166366119053,0
mocap_cam_1,2.961287761365363,0.6212013580605291,0.9946837132498252,2.803710905586237,1.2309760155884386,1.3232875594416822,1,0.8989660875083378,1.3346767352802837,-1.2445101991394993,0.9642855661812376,1.4115187520511427,-1.1921164112119218,0.8868254321477625,0,0.999986447999158,0
mocap_cam_1,2.97720882095548,0.6001235897701898,0.9907680980391603,2.808132074810993,1.2306098504315308,1.3219172184511547,1,0.8489660875083378,1.3416519320822202,-1.2502771334891276,0.964517025339042,1.4144106608215432,-1.194622590020087,0.8869646209965543,0,0.949986447999158,0
mocap_cam_1,2.9954576494159246,0.5782406958812797,0.9880362485714151,2.832508488675382,1.2285909742126528,1.3143617512382304,1,0.7989660875083378,1.3492619357218312,-1.256801197715273,0.9643440527193227,1.4303553943211393,-1.2084405754308059,0.88773204807545,0,0.899986447999158,0
mocap_cam_1,3.0102688331421303,0.5600606728856138,0.9882430879976907,2.8280955700064565,1.228956456051208,1.3157295349697449,1,0.7489660875083377,1.3555351002405256,-1.2619626871059149,0.9638500310162836,1.4253255477051965,-1.2192418433550454,0.8827002084189182,0,0.9997558262890605,0
mocap_cam_1,3.0102688331421303,0.5600606728856138,0.9882430879976907,2.8791198963346645,1.2360534441402722,1.3225176640319682,1,0.8923531603351583,1.3555351002405256,-1.2619626871059149,0.9638500310162836,1.4596221618509009,-1.252440192286512,0.8832526096829144,0,0.9497558262890604,0
mocap_cam_1,3.0188321575483363,0.5469294795585125,0.9898416345662934,2.8505719161936995,1.237079588639464,1.3286946961274604,1,0.8423531603351583,1.3596117382420327,-1.265343102398013,0.9636938886629187,1.434371850664453,-1.2385180167153707,0.8773573826250358,0,0.9999264001361656,0
mocap_cam_1,3.041061070587955,0.5026008986868962,1.001260263525705,2.898904112651217,1.2353423092493347,1.3182368799425848,1,0.7923531603351582,1.3705731961160768,-1.2727041671339854,0.9636224089644562,1.446045253507633,-1.2690598561978639,0.8756928879342873,0,0.9999996406256648,0
mocap_cam_1,3.046029023782103,0.48763966129859826,1.004089206145699,2.893128495012672,1.2397294501611735,1.327829916758388,1,0.9336061460347467,1.3739953583151236,-1.2743138531414255,0.9635519201621441,1.448388204022168,-1.2718872534901102,0.8756103951185592,0,0.9499996406256648,0
mocap_cam_1,3.050764160680687,0.4727785670466086,1.005734939754,2.9044766167691365,1.2402180511816838,1.3304080174316475,1,0.9785977178893058,1.3775916977024163,-1.2758121644183715,0.9635135272469814,1.4612830547187232,-1.2874483443954343,0.8751563810300202,0,0.8999996406256647,0
mocap_cam_1,3.061802622110686,0.43765860049129696,1.0064184611152849,2.9482242927028133,1.2396000817467336,1.3235396856938224,1,0.9285977178893058,1.3889982498029003,-1.2807198889044749,0.9637205020555606,1.4870786149564095,-1.3185775964711977,0.8742481465692058,0,0.8499996406256647,0
mocap_cam_1,3.063517271296329,0.43096930008653433,1.0063684815028282,2.944259627318985,1.239656085682365,1.3241621333211406,1,0.8785977178893057,1.3918132143378719,-1.2819885163762208,0.9638127289125206,1.4945358665828772,-1.3218100308803842,0.8724486160859478,0,0.9992678982360954,0
mocap_cam_1,3.0660752215935174,0.42399147477577315,1.0072886478041412,2.9661295083099843,1.2393471568602048,1.3207285886926063,1,0.8285977178893057,1.3946256548179066,-1.283514657738291,0.964025359643278,1.5072977239446355,-1.3384079695543631,0.8772539486571547,0,0.9999967841522936,0
mocap_cam_1,3.075112521359248,0.38951100769149144,1.0119042815573944,2.9880086031065933,1.2390380978859825,1.3172935975078344,1,0.7785977178893057,1.410304802618325,-1.2927319345921144,0.9652148277313572,1.514965367027667,-1.3524872958891212,0.8832205148500198,0,0.9999999827350476,0
mocap_cam_1,3.0786344370306797,0.3684598819023814,1.0149498951041,3.0138517294359963,1.2386730439297595,1.313236258209583,1,0.7285977178893056,1.420562414262874,-1.300107678738015,0.9660796520618603,1.5304967856502893,-1.3714286132114168,0.8839881025212518,0,0.9499999827350476,0
mocap_cam_1,3.0828692678969425,0.3411218479458168,1.0195332717048895,3.035719611762141,1.2383641433402715,1.3098030273689918,1,0.6785977178893056,1.4351951504172835,-1.3113659945311724,0.9674891283229583,1.5436391288199378,-1.3874563372965967,0.8846376182437518,0,0.8999999827350476,0
mocap_cam_1,3.086009644206641,0.3157962833983263,1.0224108029524845,3.0754934393459226,1.2378023075573832,1.303558584972952,1,0.6285977178893055,1.4505281997083588,-1.3229932216156346,0.9691841457376364,1.5895574945319446,-1.4069538254568545,0.8852521880376499,0,0.999267911784616,0
mocap_cam_1,3.0865949523939906,0.3096041932888823,1.0229673675681905,3.057593992045625,1.2380551509621585,1.306368776357028,1,0.5785977178893055,1.454440175383667,-1.3258817447152142,0.969739483014645,1.5768629048201528,-1.394684236461455,0.8847704173290051,0,0.949267911784616,0
mocap_cam_1,3.0873496389851542,0.30353998163540313,1.0233382148389398,3.0973631057724416,1.2374933817661105,1.3001250740307793,1,0.5285977178893054,1.458191519192312,-1.3289365673563667,0.9703986435602083,1.5937569559437672,-1.4105326269236786,0.8819666790332582,0,0.9996038369929031,0
mocap_cam_1,3.089682926893248,0.28002848054359175,1.0236332290236416,3.1192373961619384,1.237184390657819,1.2966908371320613,1,0.47859771788930544,1.4726726331868332,-1.3400646395473457,0.9719881895029204,1.6099654104891798,-1.4176390875941747,0.881397311547291,0,0.9999967130487807,0
mocap_cam_1,3.0915522037127294,0.25789337264403256,1.0222262163177558,3.1232049643997772,1.237128345717151,1.296067933760206,1,0.42859771788930545,1.4853255880913188,-1.3503108810688371,0.973332511320034,1.6125949389438874,-1.4200013938076055,0.8814131065160888,0,0.9499967130487806,0
mocap_cam_1,3.0934062854862416,0.24169042086398954,1.0206864468143633,3.1450910932368465,1.2368191873817185,1.2926318382396653,1,0.37859771788930546,1.493272478957914,-1.3570455933725083,0.9733634402237529,1.6271000955261012,-1.4330324836441144,0.8815002356343219,0,0.8999967130487806,0
mocap_cam_1,3.0958778841289427,0.21973998918922966,1.0184629679634714,3.1669476941956747,1.236510446150186,1.2892003785599766,1,0.3285977178893055,1.500110613087695,-1.3628180538256374,0.9727925262423427,1.641585682338777,-1.4460459924622118,0.8815872472014789,0,0.8499967130487806,0
mocap_cam_1,3.096326468051687,0.20891894940412867,1.0167689947875094,3.184849294358542,1.2362575723345772,1.2863898491791042,1,0.2785977178893055,1.5061124305829152,-1.3679202342052244,0.9721771051296432,1.6521151289703564,-1.4460538373292113,0.8828349638113033,0,0.9985358036587072,0
mocap_cam_1,3.096326468051687,0.20891894940412867,1.0167689947875094,,,,,,1.5061124305829152,-1.3679202342052244,0.9721771051296432,1.6596155521167881,-1.4510882711852875,0.8820643421508337,0,0.999989280792986,0
mocap_cam_1,3.097268479896449,0.1920235000193872,1.0146407990776596,,,,,,1.5106847476741265,-1.3726874833981806,0.9726571482854219,1.6768663925549225,-1.4600249527319817,0.8816143929093231,0,0.9999999319888265,0
mocap_cam_1,3.097908491776682,0.168486292428634,1.0118818442425046,,,,,,1.516215402334111,-1.3788237997110406,0.9749816737604445,1.6794279525295783,-1.462003556227328,0.8816223072022679,0,0.9499999319888265,0
mocap_cam_1,3.0980642854675784,0.15653236415017738,1.0106543609848468,,,,,,1.5187289721683297,-1.3821624522750147,0.9767891841927185,1.6934231045101877,-1.472813709766854,0.8816655471551399,0,0.8999999319888264,0
mocap_cam_1,3.0977251603268616,0.12614445702554575,1.0075461973436763,,,,,,1.5244467253702056,-1.3918802650059159,0.9824056645489091,1.7074189223693284,-1.4836243776451437,0.8817087891653358,0,0.8499999319888264,0
mocap_cam_1,3.097234110867171,0.10651861894173573,1.0064509668992767,,,,,,1.5271807465303817,-1.3977875388475995,0.9856937158534983,1.7185025242625083,-1.4916580540933944,0.886758140842934,0,0.9986822479948979,0
mocap_cam_1,3.0968501030029456,0.08419368338564985,1.0061311857766482,,,,,,1.5297270674793828,-1.402849360628966,0.9882553506449788,1.7270380256753857,-1.4998876990424905,0.8851952897236132,0,0.9999832785809117,0
mocap_cam_1,3.092678648809521,0.051060922288377074,1.0041800515510118,,,,,,1.5328038741668184,-1.4085322373741818,0.9899678120398433,1.7453912509350589,-1.5112563411693243,0.8841953221251119,0,0.9999996410856443,0
mocap_cam_1,3.08677494772618,0.0072970998671454835,1.002089197640873,,,,,,1.534562123148854,-1.4161658175585299,0.9906646736920626,1.7618359466977593,-1.523709969073408,0.8844453548144129,0,0.9499996410856443,0
mocap_cam_1,3.08677494772618,0.0072970998671454835,1.002089197640873,,,,,,1.534562123148854,-1.4161658175585299,0.9906646736920626,1.7757493672554119,-1.5342466530594407,0.8846569008356716,0,0.8999996410856442,0
mocap_cam_1,3.0831157417769126,-0.016461862075264483,1.0046542404163552,,,,,,1.5349220622308803,-1.4204894758565607,0.9894572192547444,1.7745198154944977,-1.5352555937202843,0.8723312982955468,0,0.9975109487843654,0
mocap_cam_1,3.0831157417769126,-0.016461862075264483,1.0046542404163552,,,,,,1.5349220622308803,-1.4204894758565607,0.9894572192547444,1.7767849794473511,-1.5370110503765555,0.8721117470843914,0,0.9475109487843654,0
mocap_cam_1,3.080790145792461,-0.030532704509968103,1.0078167883430698,,,,,,1.5351738600295444,-1.4234318237430137,0.9879951517957944,1.7890808627875947,-1.545274022274649,0.86153430280792,0,0.9964170246685751,0
mocap_cam_1,3.0712304616258095,-0.07753770369401294,1.0150292197722517,,,,,,1.5362159610226171,-1.4387482479803682,0.9799564555441969,1.8026011537012179,-1.57441994466849,0.8597472578975667,0,0.9997570536092981,0
mocap_cam_1,3.06991673797173,-0.08373516625988203,1.0159591811770314,,,,,,1.5361093014175962,-1.4418166861047648,0.9785904655465333,1.817740116657799,-1.5885957072966668,0.8570898780546786,0,0.9497570536092981,0
mocap_cam_1,3.064112955880625,-0.10529926674337507,1.0176476028765207,,,,,,1.5347586831420408,-1.4560657832083883,0.9729057502631745,1.8305528651675191,-1.600593258384495,0.8548408244227108,0,0.899757053609298,0
mocap_cam_1,3.0581112337839516,-0.12369520888165016,1.0169250097703024,,,,,,1.5318814073435083,-1.4727799797826702,0.9689066064266504,1.8229357803902457,-1.6231522714398452,0.8540975660135394,0,0.9984826507138126,0
mocap_cam_1,3.0539699029753375,-0.13618263860270463,1.0168358160665103,,,,,,1.5297500942938886,-1.4865273109531019,0.9674261951237143,1.802635886429825,-1.639611493733355,0.8516342117127509,0,0.9999792549902279,0
mocap_cam_1,3.047477208401194,-0.14988015200255492,1.0167808536323535,,,,,,1.5252840837665385,-1.5077961968720757,0.9665516480839408,1.785815817699434,-1.6562884457899363,0.8498797968187778,0,0.9999996758592223,0
mocap_cam_1,3.0414097898036543,-0.16758331121516093,1.0172723245888187,,,,,,1.5199745950502819,-1.5243457428046183,0.9658373097153362,1.777810915104801,-1.6305723668220224,0.8537258052466473,0,0.9499996758592223,0
mocap_cam_1,3.038891648560509,-0.16704483617781213,1.0163431408681929,,,,,,1.5139550713847634,-1.5401870323685773,0.9657132719157879,1.7954182834440222,-1.687136762112992,0.8452662286028738,0,0.8999996758592222,0
mocap_cam_1,3.0265593687190453,-0.18013032457195027,1.0148058590373967,,,,,,1.5003276067674085,-1.5708913776255493,0.9690778552825442,1.7998209626855892,-1.7012805503362785,0.843150932224424,0,0.8499996758592222,0
