nusc_baseline,40,0.03399658203125
nusc_baseline,31,0.07278752326965332
nusc_baseline,47,0.11701846122741699
nusc_baseline,49,0.10592103004455566
nusc_baseline,51,0.1384568214416504
nusc_baseline,53,0.13331985473632812
nusc_baseline,55,0.1445009708404541
nusc_baseline,51,0.1251850128173828
nusc_baseline,60,0.13226866722106934
nusc_baseline,65,0.13584566116333008
nusc_baseline,60,0.15482616424560547
nusc_baseline,59,0.15139174461364746
nusc_baseline,60,0.15406322479248047
nusc_baseline,65,0.1659870147705078
nusc_baseline,65,0.16475176811218262
nusc_baseline,69,0.1666402816772461
nusc_baseline,79,0.16115856170654297
nusc_baseline,90,0.19251704216003418
nusc_baseline,87,0.237412691116333
nusc_baseline,85,0.27425098419189453
nusc_baseline,92,0.25038790702819824
nusc_baseline,79,0.24179959297180176
nusc_baseline,63,0.2475128173828125
nusc_baseline,74,0.2087571620941162
nusc_baseline,56,0.17288708686828613
nusc_baseline,69,0.18966388702392578
nusc_baseline,51,0.16447734832763672
nusc_baseline,52,0.15407156944274902
nusc_baseline,56,0.12933754920959473
nusc_baseline,54,0.12397289276123047
nusc_baseline,47,0.11896967887878418
nusc_baseline,37,0.11671042442321777
nusc_baseline,40,0.12433457374572754
nusc_baseline,50,0.11836433410644531
nusc_baseline,38,0.11937355995178223
nusc_baseline,45,0.11187386512756348
nusc_baseline,44,0.11378192901611328
nusc_baseline,51,0.11846470832824707
nusc_baseline,51,0.13503813743591309
nusc_baseline,26,0.01573491096496582
nusc_baseline,27,0.03596663475036621
nusc_baseline,38,0.05234384536743164
nusc_baseline,32,0.044068098068237305
nusc_baseline,34,0.04126620292663574
nusc_baseline,33,0.044295310974121094
nusc_baseline,29,0.038995981216430664
nusc_baseline,38,0.05114603042602539
nusc_baseline,34,0.04686236381530762
nusc_baseline,37,0.045952796936035156
nusc_baseline,38,0.048099517822265625
nusc_baseline,41,0.050736427307128906
nusc_baseline,40,0.04979252815246582
nusc_baseline,51,0.06649017333984375
nusc_baseline,39,0.05706000328063965
nusc_baseline,40,0.059098243713378906
nusc_baseline,35,0.05050230026245117
nusc_baseline,32,0.04450845718383789
nusc_baseline,33,0.04721522331237793
nusc_baseline,39,0.04654407501220703
nusc_baseline,32,0.046079397201538086
nusc_baseline,35,0.04939103126525879
nusc_baseline,40,0.04766702651977539
